code,name,qrcode,description,quantity,creator_id,created_at,updated_at,deleted_at,color,size,po,tolerance,loss_percentage,price,started_at,completed_at,order_id,customer_id,product_pattern_id,supplier_delivery_id,tax_id,payment_method_id,currency_id,debit_detail_id,is_complete,vnd_exchange_rate,vnd_exchange
TTDKTY-220725-VV520-White-IMPERIAL GC,TTDKTY-220725-VV520-White-IMPERIAL GC,1666975221DH1148,,6.000000,234,2022-07-26 14:51:26+00:00,2022-11-25 08:26:09+00:00,,,,,6.000000,0.000000,0E-10,2022-07-26,2022-08-30,1148,8,372.0,,,,2,,1,22800.0,0.0
DYC-US-220723-E11even Vodka-600,DYC-US-220723-E11even Vodka-600,1666975221DH1149,,253.000000,234,2022-07-26 15:33:14+00:00,2022-10-28 23:40:21+00:00,,,,,253.000000,0.000000,0E-10,2022-07-26,2022-08-31,1149,73,101.0,,,,2,,1,22800.0,0.0
TTD-220723-AIS,TTD-220723-AIS,1666975221DH1150,,101.000000,346,2022-07-27 13:46:19+00:00,2022-10-28 23:40:21+00:00,,,,,101.000000,0.000000,104500.0000000000,2022-07-27,2022-08-27,1150,18,388.0,,,2.0,1,,1,0.0,0.0
AD-220725-REDFILLS CLASSIC SUEDE,AD-220725-REDFILLS CLASSIC SUEDE,1666975221DH1151,,1001.000000,346,2022-07-27 15:02:01+00:00,2022-10-28 23:40:21+00:00,,,,,1001.000000,0.000000,0E-10,2022-07-27,2022-09-01,1151,2,412.0,,,2.0,2,,1,22800.0,0.0
AD-220725-REDFILLS IR LOGO,AD-220725-REDFILLS IR LOGO,1666975221DH1152,,201.000000,346,2022-07-27 15:02:23+00:00,2022-10-28 23:40:21+00:00,,,,,201.000000,0.000000,0E-10,2022-07-27,2022-09-01,1152,2,412.0,,,2.0,2,,1,22800.0,0.0
TTD-220726-HELISTAR,TTD-220726-HELISTAR,1666975221DH1154,,502.000000,346,2022-07-27 15:04:53+00:00,2022-10-28 23:40:21+00:00,,,,,502.000000,0.000000,3.5000000000,2022-07-27,2022-09-01,1154,76,127.0,,,2.0,2,,1,22800.0,79800.0
AD-220725-REDFILLS CLASSIC NYLON IR PATCH KID,AD-220725-REDFILLS CLASSIC NYLON IR PATCH KID,1666975221DH1155,,201.000000,346,2022-07-27 20:55:56+00:00,2022-10-28 23:40:22+00:00,,,,,201.000000,0.000000,0E-10,2022-07-27,2022-09-01,1155,2,413.0,,,2.0,2,,1,22800.0,0.0
AD-220725-REDFILLS CLASSIC NYLON IR PATCH TRUCKER,AD-220725-REDFILLS CLASSIC NYLON IR PATCH TRUCKER,1666975222DH1156,,201.000000,346,2022-07-27 20:56:55+00:00,2022-10-28 23:40:22+00:00,,,,,201.000000,0.000000,0E-10,2022-07-27,2022-09-01,1156,2,412.0,,,2.0,2,,1,22800.0,0.0
TTD-220714-ILMC Black Microfiber,TTD-220714-ILMC Black Microfiber,1666975222DH1157,,25.000000,346,2022-07-27 21:13:08+00:00,2022-10-28 23:40:22+00:00,,,,,25.000000,0.000000,0E-10,2022-07-27,2022-09-23,1157,23,128.0,,,2.0,2,,1,22800.0,0.0
TTD-220714-ILMC White Microfiber,TTD-220714-ILMC White Microfiber,1666975222DH1158,,25.000000,346,2022-07-27 21:13:31+00:00,2022-10-28 23:40:22+00:00,,,,,25.000000,0.000000,0E-10,2022-07-27,2022-09-23,1158,23,128.0,,,2.0,2,,1,22800.0,0.0
TTD-220714-ILMC ILMC Black baseball mesh,TTD-220714-ILMC ILMC Black baseball mesh,1666975222DH1159,,25.000000,346,2022-07-27 21:13:52+00:00,2022-10-28 23:40:22+00:00,,,,,25.000000,0.000000,0E-10,2022-07-27,2022-09-23,1159,23,128.0,,,2.0,2,,1,22800.0,0.0
TTD-220714-ILMC ILMC White baseball mesh,TTD-220714-ILMC ILMC White baseball mesh,1666975222DH1160,,25.000000,346,2022-07-27 21:14:11+00:00,2022-10-28 23:40:22+00:00,,,,,25.000000,0.000000,0E-10,2022-07-27,2022-09-23,1160,23,128.0,,,2.0,2,,1,22800.0,0.0
TTD-220714-ILMC ILMC Reversible Bucket,TTD-220714-ILMC ILMC Reversible Bucket,1666975223DH1161,,50.000000,346,2022-07-27 21:14:38+00:00,2022-10-28 23:40:23+00:00,,,,,50.000000,0.000000,0E-10,2022-07-27,2022-09-23,1161,23,106.0,,,2.0,2,,1,22800.0,0.0
AD-220727-DEMON CAP 1,AD-220727-DEMON CAP 1,1666975223DH1162,,101.000000,346,2022-07-28 06:23:29+00:00,2022-10-28 23:40:23+00:00,,,,,101.000000,0.000000,0E-10,2022-07-28,2022-08-31,1162,2,401.0,,,2.0,2,,1,22800.0,0.0
DYC-US-220628-SBE-593,DYC-US-220628-SBE-593,1666975223DH1163,,103.000000,234,2022-07-28 09:22:17+00:00,2022-10-28 23:40:23+00:00,,,,,103.000000,0.000000,0E-10,2022-07-28,2022-09-03,1163,73,104.0,,,,2,,1,22800.0,0.0
AD-220728-REDFILLS CAGOULE,AD-220728-REDFILLS CAGOULE,1666975223DH1164,,200.000000,346,2022-07-28 15:24:05+00:00,2022-10-28 23:40:23+00:00,,,,,200.000000,0.000000,0E-10,2022-07-28,2022-09-05,1164,2,412.0,,,2.0,2,,1,22800.0,0.0
AD-220728-REDFILLS KALASH,AD-220728-REDFILLS KALASH,1666975223DH1165,,200.000000,346,2022-07-28 15:24:27+00:00,2022-10-28 23:40:23+00:00,,,,,200.000000,0.000000,0E-10,2022-07-28,2022-09-05,1165,2,,,,2.0,2,,1,22800.0,0.0
AD-220728-REDFILLS IR PATTERN,AD-220728-REDFILLS IR PATTERN,1666975223DH1166,,200.000000,346,2022-07-28 16:52:48+00:00,2022-10-28 23:40:24+00:00,,,,,200.000000,0.000000,0E-10,2022-07-28,2022-09-05,1166,2,412.0,,,2.0,2,,1,22800.0,0.0
CZ68-220701-LUGANO CLASSIC,CZ68-220701-LUGANO CLASSIC,1666975224DH1167,<p>Lưu &yacute;: Rập ch&oacute;p HA-6M-20-57-02</p>,255.000000,234,2022-07-28 21:52:15+00:00,2022-10-28 23:40:24+00:00,,,,,255.000000,0.000000,0E-10,2022-07-28,2022-09-03,1167,6,96.0,,,,2,,1,22800.0,0.0
DYC-US-220727-K1 Speed-602-Opt01,DYC-US-220727-K1 Speed-602-Opt01,1666975224DH1168,,103.000000,234,2022-07-28 21:57:02+00:00,2022-10-28 23:40:24+00:00,,,,,103.000000,0.000000,0E-10,2022-07-28,2022-09-03,1168,73,85.0,,,,2,,1,22800.0,0.0
DYC-US-220727-K1 Speed-602-Opt03,DYC-US-220727-K1 Speed-602-Opt03,1666975224DH1169,,103.000000,234,2022-07-28 21:57:48+00:00,2022-10-28 23:40:24+00:00,,,,,103.000000,0.000000,0E-10,2022-07-28,2022-09-03,1169,73,85.0,,,,2,,1,22800.0,0.0
DYC-US-220727-K1 Speed-602-Opt04,DYC-US-220727-K1 Speed-602-Opt04,1666975224DH1170,,103.000000,234,2022-07-28 21:58:32+00:00,2022-10-28 23:40:24+00:00,,,,,103.000000,0.000000,0E-10,2022-07-28,2022-09-03,1170,73,85.0,,,,2,,1,22800.0,0.0
DYC-US-220728-FGI-603-Opt01,DYC-US-220728-FGI-603-Opt01,1666975224DH1171,,100.000000,234,2022-07-29 10:46:35+00:00,2022-10-28 23:40:25+00:00,,,,,100.000000,0.000000,0E-10,2022-07-29,2022-09-03,1171,73,85.0,,,,2,,1,22800.0,0.0
DYC-US-220728-FGI-603-Opt02,DYC-US-220728-FGI-603-Opt02,1666975225DH1172,,100.000000,234,2022-07-29 10:47:11+00:00,2022-10-28 23:40:25+00:00,,,,,100.000000,0.000000,0E-10,2022-07-29,2022-09-03,1172,73,85.0,,,,2,,1,22800.0,0.0
DYC-US-220728-Exotic Frenchie Gang-604-Opt02,DYC-US-220728-Exotic Frenchie Gang-604-Opt02,1666975225DH1173,,100.000000,234,2022-07-29 10:47:56+00:00,2022-10-28 23:40:25+00:00,,,,,100.000000,0.000000,0E-10,2022-07-29,,1173,73,104.0,,,,2,,1,22800.0,0.0
JP-220520-BLITZ JETCAP_v2,JP-220520-BLITZ JETCAP_v2,1666975225DH1174,,150.000000,240,2022-07-29 11:20:42+00:00,2022-10-28 23:40:25+00:00,,,,,150.000000,0.000000,0E-10,2022-07-29,2022-09-09,1174,3,123.0,,,2.0,2,,1,22800.0,0.0
DYC-CH1-220513-Medran,DYC-CH1-220513-Medran,1666975225DH1175,,100.000000,234,2022-07-29 13:35:11+00:00,2022-10-28 23:40:25+00:00,,,,,100.000000,0.000000,0E-10,2022-07-29,2022-08-23,1175,74,94.0,,,,2,,1,22800.0,0.0
JP-220729-BIRD 2 VAC40,JP-220729-BIRD 2 VAC40,1666975225DH1176,,150.000000,240,2022-07-29 16:19:09+00:00,2022-10-28 23:40:26+00:00,,,,,150.000000,0.000000,0E-10,2022-07-29,2022-09-09,1176,3,118.0,,,2.0,2,,1,22800.0,0.0
JP-220729-BIRD 2 VAC59,JP-220729-BIRD 2 VAC59,1666975226DH1177,,300.000000,240,2022-07-29 16:19:34+00:00,2022-10-28 23:40:26+00:00,,,,,300.000000,0.000000,0E-10,2022-07-29,2022-09-09,1177,3,118.0,,,2.0,2,,1,22800.0,0.0
TTD-220729-GF4122-Style 2 (2018),TTD-220729-GF4122-Style 2 (2018),1666975226DH1178,,300.000000,346,2022-07-29 20:34:19+00:00,2022-10-28 23:40:26+00:00,,,,,300.000000,0.000000,0E-10,2022-07-29,2022-09-26,1178,7,2.0,,,,2,,1,22800.0,0.0
TTD-220729-GF4122-Style 3 (2018),TTD-220729-GF4122-Style 3 (2018),1666975226DH1179,,300.000000,346,2022-07-29 20:35:03+00:00,2022-10-28 23:40:26+00:00,,,,,300.000000,0.000000,0E-10,2022-07-29,2022-09-26,1179,7,3.0,,,2.0,2,,1,22800.0,0.0
TTD-220729-GF4122-Style 6 (2018),TTD-220729-GF4122-Style 6 (2018),1666975226DH1180,,300.000000,346,2022-07-29 20:35:37+00:00,2022-10-28 23:40:26+00:00,,,,,300.000000,0.000000,0E-10,2022-07-29,2022-09-26,1180,7,6.0,,,2.0,2,,1,22800.0,0.0
TTD-220729-GF4122-Style 9 (2018),TTD-220729-GF4122-Style 9 (2018),1666975226DH1181,,300.000000,346,2022-07-29 20:36:12+00:00,2022-10-28 23:40:27+00:00,,,,,300.000000,0.000000,0E-10,2022-07-29,2022-09-26,1181,7,9.0,,,2.0,2,,1,22800.0,0.0
TTD-220729-GF4122-Style 9 (2020),TTD-220729-GF4122-Style 9 (2020),1666975227DH1182,,300.000000,346,2022-07-29 20:36:38+00:00,2022-10-28 23:40:27+00:00,,,,,300.000000,0.000000,0E-10,2022-07-29,2022-09-26,1182,7,36.0,,,2.0,2,,1,22800.0,0.0
TTD-220729-GF4122-Style 19 (2019),TTD-220729-GF4122-Style 19 (2019),1666975227DH1183,,500.000000,346,2022-07-29 20:37:08+00:00,2022-10-28 23:40:27+00:00,,,,,500.000000,0.000000,0E-10,2022-07-29,2022-09-26,1183,7,29.0,,,2.0,2,,1,22800.0,0.0
TTD-220729-GF4122-Style 11 (2019),TTD-220729-GF4122-Style 11 (2019),1666975227DH1184,,300.000000,346,2022-07-29 20:37:31+00:00,2022-10-28 23:40:27+00:00,,,,,300.000000,0.000000,0E-10,2022-07-29,2022-09-26,1184,7,21.0,,,2.0,2,,1,22800.0,0.0
TTD-220729-GF4122-Style 13 (2019),TTD-220729-GF4122-Style 13 (2019),1666975227DH1185,,300.000000,346,2022-07-29 20:37:55+00:00,2022-10-28 23:40:27+00:00,,,,,300.000000,0.000000,0E-10,2022-07-29,2022-09-26,1185,7,23.0,,,2.0,2,,1,22800.0,0.0
TTD-220729-GF4122-Style 1 (2020),TTD-220729-GF4122-Style 1 (2020),1666975227DH1186,,300.000000,346,2022-07-29 20:38:19+00:00,2022-11-03 07:43:11+00:00,,,,,300.000000,0.000000,0E-10,2022-07-29,2022-09-26,1186,7,30.0,,,2.0,2,,1,22800.0,0.0
TTD-220729-GF4122-Style 3 (2020),TTD-220729-GF4122-Style 3 (2020),1666975227DH1187,,500.000000,346,2022-07-29 20:38:44+00:00,2022-11-03 07:43:06+00:00,,,,,500.000000,0.000000,0E-10,2022-07-29,2022-09-26,1187,7,32.0,,,2.0,2,,1,22800.0,0.0
TTD-220729-GF4122-Style 11 (2021),TTD-220729-GF4122-Style 11 (2021),1666975227DH1188,,300.000000,346,2022-07-29 20:39:07+00:00,2022-11-03 07:43:01+00:00,,,,,300.000000,0.000000,0E-10,2022-07-29,2022-09-26,1188,7,44.0,,,2.0,2,,1,22800.0,0.0
TTD-220729-GF4122-Style 9 (2019),TTD-220729-GF4122-Style 9 (2019),1666975228DH1189,,300.000000,346,2022-07-29 20:39:37+00:00,2022-11-03 07:42:56+00:00,,,,,300.000000,0.000000,0E-10,2022-07-29,2022-09-26,1189,7,19.0,,,2.0,2,,1,22800.0,0.0
TTD-220729-HAYABUSA BLACK,TTD-220729-HAYABUSA BLACK,1666975228DH1190,,300.000000,240,2022-08-01 14:53:29+00:00,2022-10-28 23:40:28+00:00,,,,,300.000000,0.000000,0E-10,2022-08-01,2022-09-13,1190,17,522.0,,,2.0,2,,1,22800.0,0.0
TTD-220729-HAYABUSA WHITE,TTD-220729-HAYABUSA WHITE,1666975228DH1191,,200.000000,240,2022-08-01 14:53:46+00:00,2022-10-28 23:40:28+00:00,,,,,200.000000,0.000000,0E-10,2022-08-01,2022-09-13,1191,17,522.0,,,2.0,2,,1,22800.0,0.0
HM-220801-SELIGER,HM-220801-SELIGER,1666975228DH1196,,151.000000,240,2022-08-01 16:43:34+00:00,2022-10-28 23:40:28+00:00,,,,,151.000000,0.000000,0E-10,2022-08-01,2022-09-13,1196,1,168.0,,,2.0,2,,1,22800.0,0.0
TTD-220801-GFBU-Style 1 (2018),TTD-220801-GFBU,1666975228DH1197,,792.000000,346,2022-08-01 16:47:07+00:00,2022-10-28 23:40:28+00:00,,,,,792.000000,0.000000,0E-10,2022-08-01,2022-08-31,1197,7,1.0,,,2.0,2,,1,22800.0,0.0
JP-220802-WASEDA KIDS 1,JP-220802-WASEDA KIDS 1,1666975228DH1208,,145.000000,240,2022-08-02 10:10:42+00:00,2022-10-28 23:40:28+00:00,,,,,145.000000,0.000000,0E-10,2022-08-02,2022-09-23,1208,3,121.0,,,2.0,2,,1,22800.0,0.0
PH-220802-SPARTANS,PH-220802-SPARTANS,1666975228DH1209,,200.000000,240,2022-08-02 14:03:28+00:00,2022-10-28 23:40:28+00:00,,,,,200.000000,0.000000,0E-10,2022-08-02,2022-09-13,1209,21,177.0,,,2.0,2,,1,22800.0,0.0
PH-220802-CPO PRIDE DAY VAC07,PH-220802-CPO PRIDE DAY VAC07,1666975228DH1210,,4.000000,240,2022-08-02 14:04:08+00:00,2022-10-28 23:40:29+00:00,,,,,4.000000,0.000000,0E-10,2022-08-02,2022-09-01,1210,21,177.0,,,2.0,2,,1,22800.0,0.0
PH-220802-CPO PRIDE DAY VAC08 NO BACK EMBO,PH-220802-CPO PRIDE DAY VAC08 NO BACK EMBO,1666975229DH1211,,10.000000,240,2022-08-02 14:04:32+00:00,2022-10-28 23:40:29+00:00,,,,,10.000000,0.000000,0E-10,2022-08-02,2022-09-01,1211,21,177.0,,,2.0,2,,1,22800.0,0.0
CIE-220801-Tracksmith JA Marathon Berlin,CIE-220801-Tracksmith JA Marathon,1666975229DH1194,,978.000000,346,2022-08-02 15:12:38+00:00,2022-10-31 10:16:43+00:00,,,,,978.000000,0.000000,0E-10,2022-08-02,2022-08-31,1194,9,213.0,,,2.0,2,,1,22800.0,0.0
CIE-220801-Tracksmith JA Marathon Chicago,CIE-220801-Tracksmith JA Marathon,1666975229DH1192,,1402.000000,346,2022-08-02 15:50:57+00:00,2022-10-31 10:12:17+00:00,,,,,1402.000000,0.000000,0E-10,2022-08-02,2022-09-15,1192,9,213.0,,,2.0,2,,1,22800.0,0.0
CIE-220801-Tracksmith JA Marathon London,CIE-220801-Tracksmith JA Marathon,1666975229DH1193,,978.000000,346,2022-08-02 16:01:34+00:00,2022-10-31 10:12:56+00:00,,,,,978.000000,0.000000,0E-10,2022-08-02,2022-09-15,1193,9,213.0,,,2.0,2,,1,22800.0,0.0
CIE-220801-Tracksmith JA Marathon New York,CIE-220801-Tracksmith JA Marathon,1666975229DH1195,,1402.000000,346,2022-08-02 16:21:34+00:00,2022-10-31 10:12:50+00:00,,,,,1402.000000,0.000000,0E-10,2022-08-02,2022-10-01,1195,9,213.0,,,2.0,2,,1,22800.0,0.0
BF-220623-FCS FB FRIBOURG,BF-220623-FCS FB FRIBOURG,1666975229DH1213,,101.000000,240,2022-08-03 10:06:13+00:00,2022-10-28 23:40:29+00:00,,,,,101.000000,0.000000,0E-10,2022-08-03,2022-09-13,1213,5,63.0,,,2.0,2,,1,22800.0,0.0
BF-220803-FCSG22 01 58cm,BF-220803-FCSG22 01 58cm,1666975229DH1214,,100.000000,240,2022-08-03 13:36:28+00:00,2022-10-28 23:40:29+00:00,,,,,100.000000,0.000000,0E-10,2022-08-03,2022-09-01,1214,5,66.0,,,2.0,2,,1,22800.0,0.0
BF-220803-FCSG22 03 58cm,BF-220803-FCSG22 03 58cm,1666975229DH1215,,100.000000,240,2022-08-03 13:36:45+00:00,2022-10-28 23:40:29+00:00,,,,,100.000000,0.000000,0E-10,2022-08-03,2022-09-01,1215,5,66.0,,,2.0,2,,1,22800.0,0.0
BF-220711-FCSG FLEXFIT 2022,BF-220711-FCSG FLEXFIT 2022,1666975229DH1212,,201.000000,240,2022-08-03 14:29:42+00:00,2022-10-28 23:40:30+00:00,,,,,201.000000,0.000000,0E-10,2022-08-03,2022-09-13,1212,5,484.0,,,2.0,2,,1,22800.0,0.0
Ultra Adventure Hat -Sand-LXL-PO 38055,SS23-ULTRA ADVENTURE HAT- PO 38055,1666975230DH1104,,202.000000,232,2022-08-05 08:38:41+00:00,2022-10-28 23:40:30+00:00,,,,,202.000000,0.000000,0E-10,2022-08-05,2022-10-29,1104,70,510.0,,,3.0,2,,0,22800.0,0.0
Ultra Adventure Hat -Sand-SM-PO 38055,SS23-ULTRA ADVENTURE HAT- PO 38055,1666975230DH1103,,802.000000,232,2022-08-05 08:38:55+00:00,2022-10-28 23:40:30+00:00,,,,,802.000000,0.000000,0E-10,2022-08-05,2022-10-29,1103,70,509.0,,,3.0,2,,0,22800.0,0.0
Ultra Adventure Hat -Pumice-LXL- PO 38055,SS23-ULTRA ADVENTURE HAT- PO 38055,1666975230DH1102,,13002.000000,232,2022-08-05 08:39:09+00:00,2022-10-28 23:40:30+00:00,,,,,13002.000000,0.000000,0E-10,2022-08-05,2022-10-29,1102,70,512.0,,,3.0,2,,0,22800.0,0.0
Ultra Adventure Hat -Pumice-SM-PO 38055,SS23-ULTRA ADVENTURE HAT- PO 38055,1666975230DH1101,,15002.000000,232,2022-08-05 08:39:22+00:00,2022-10-28 23:40:30+00:00,,,,,15002.000000,0.000000,0E-10,2022-08-05,2022-10-29,1101,70,511.0,,,3.0,2,,0,22800.0,0.0
Ultra Adventure Hat - Lavender-LXL-PO 38055,SS23-ULTRA ADVENTURE HAT- PO 38055,1666975230DH1100,,1702.000000,232,2022-08-05 08:39:36+00:00,2022-10-28 23:40:30+00:00,,,,,1702.000000,0.000000,0E-10,2022-08-05,2022-10-29,1100,70,514.0,,,3.0,2,,0,22800.0,0.0
Ultra Adventure Hat - Lavender-SM-PO 38055,SS23-ULTRA ADVENTURE HAT- PO 38055,1666975230DH1095,,2402.000000,232,2022-08-05 08:39:55+00:00,2022-10-28 23:40:31+00:00,,,,,2402.000000,0.000000,0E-10,2022-08-05,2022-10-30,1095,70,513.0,,,3.0,2,,0,22800.0,0.0
DYC-US-220408-Philippe Shangti-547-Opt02,DYC-US-220408-Philippe Shangti-547-Opt02,1666975231DH1216,,101.000000,234,2022-08-05 08:40:08+00:00,2022-10-28 23:40:31+00:00,,,,,101.000000,0.000000,0E-10,2022-08-05,2022-09-06,1216,73,94.0,,,,2,,1,22800.0,0.0
Ultra Adventure Hat - Horizon-LXL-PO 38055,SS23-ULTRA ADVENTURE HAT- PO 38055,1666975231DH1093,,2102.000000,232,2022-08-05 08:40:12+00:00,2022-10-28 23:40:31+00:00,,,,,2102.000000,0.000000,0E-10,2022-08-05,2022-10-29,1093,70,516.0,,,3.0,2,,0,22800.0,0.0
Ultra Adventure Hat - Horizon-SM- PO 38055,SS23-ULTRA ADVENTURE HAT- PO 38055,1666975231DH1092,,2102.000000,232,2022-08-05 08:40:26+00:00,2022-10-28 23:40:31+00:00,,,,,2102.000000,0.000000,0E-10,2022-08-05,2022-10-30,1092,70,515.0,,,3.0,2,,0,22800.0,0.0
Ultra Adventure Hat - Cinder-Gray-LXL-PO 38055,SS23-ULTRA ADVENTURE HAT- PO 38055,1666975231DH1091,,6002.000000,232,2022-08-05 08:40:42+00:00,2022-10-28 23:40:31+00:00,,,,,6002.000000,0.000000,0E-10,2022-08-05,2022-10-30,1091,70,518.0,,,3.0,2,,0,22800.0,0.0
Ultra Adventure Hat - Cinder-Gray-SM- PO 38055,SS23-ULTRA ADVENTURE HAT- PO 38055,1666975231DH1090,,3002.000000,232,2022-08-05 08:41:26+00:00,2022-10-28 23:40:31+00:00,,,,,3002.000000,0.000000,0E-10,2022-08-05,2022-10-30,1090,70,517.0,,,3.0,2,,0,22800.0,0.0
SS23-Outbound Cap-Heathered Gray-OS-PO 38052,SS23-OUTBOUND CAP- PO 38052,1666975231DH1088,,702.000000,232,2022-08-05 08:46:48+00:00,2022-10-28 23:40:31+00:00,,,,,702.000000,0.000000,0E-10,2022-08-05,2022-10-30,1088,70,307.0,,,3.0,2,,1,22800.0,0.0
DYC-US-220804-Wally Castro-607,DYC-US-220804-Wally Castro-607,1666975232DH1217,,100.000000,234,2022-08-05 09:37:42+00:00,2022-10-28 23:40:32+00:00,,,,,100.000000,0.000000,0E-10,2022-08-05,2022-09-08,1217,73,96.0,,,,2,,1,22800.0,0.0
TTD-01-Biệt Đội Săn Mồi-Yellow,TTD-01-Biệt Đội Săn Mồi-Yellow,1666975232DH1218,,55.000000,240,2022-08-05 10:02:28+00:00,2022-10-28 23:40:32+00:00,,,,,55.000000,0.000000,0E-10,2022-08-05,2022-09-10,1218,13,526.0,,,3.0,2,,1,22800.0,0.0
TTD-02-Chiến Binh Cầu Vòng-Pink,TTD-02-Chiến Binh Cầu Vòng-Pink,1666975232DH1219,,55.000000,240,2022-08-05 10:03:10+00:00,2022-10-28 23:40:32+00:00,,,,,55.000000,0.000000,0E-10,2022-08-05,2022-09-10,1219,13,526.0,,,3.0,2,,1,22800.0,0.0
TTD-03-Cá Cơm Tươi Sống-Orange,TTD-03-Cá Cơm Tươi Sống-Orange,1666975232DH1220,,55.000000,240,2022-08-05 10:03:36+00:00,2022-10-28 23:40:32+00:00,,,,,55.000000,0.000000,0E-10,2022-08-05,2022-09-10,1220,13,526.0,,,3.0,2,,1,22800.0,0.0
TTD-04-Cơn Lốc Bào Ngư-Green,TTD-04-Cơn Lốc Bào Ngư-Green,1666975232DH1221,,55.000000,240,2022-08-05 10:04:01+00:00,2022-10-28 23:40:32+00:00,,,,,55.000000,0.000000,0E-10,2022-08-05,2022-09-10,1221,13,526.0,,,3.0,2,,1,22800.0,0.0
TTD-05-Cá Chép Hóa Rồng-Aqua,TTD-05-Cá Chép Hóa Rồng-Aqua,1666975232DH1222,,55.000000,240,2022-08-05 10:04:34+00:00,2022-10-28 23:40:32+00:00,,,,,55.000000,0.000000,0E-10,2022-08-05,2022-09-10,1222,13,526.0,,,3.0,2,,1,22800.0,0.0
TTD-06-Cá Sặc-Red,TTD-06-Cá Sặc-Red,1666975232DH1223,,55.000000,240,2022-08-05 10:04:58+00:00,2022-10-28 23:40:32+00:00,,,,,55.000000,0.000000,0E-10,2022-08-05,2022-09-10,1223,13,526.0,,,3.0,2,,1,22800.0,0.0
HM-220805-SG BM KIDS,HM-220805-SG BM KIDS,1666975232DH1224,,10.000000,240,2022-08-05 10:16:42+00:00,2022-10-28 23:40:33+00:00,,,,,10.000000,0.000000,0E-10,2022-08-05,2022-09-01,1224,1,171.0,,,2.0,2,,1,22800.0,0.0
BF-220704-DOWNTOWN REPRESENTER,BF-220704-DOWNTOWN REPRESENTER,1666975233DH1225,,100.000000,240,2022-08-05 10:17:17+00:00,2022-10-28 23:40:33+00:00,,,,,100.000000,0.000000,0E-10,2022-08-05,2022-09-20,1225,5,525.0,,,2.0,2,,1,22800.0,0.0
JP-220804-CHAMPION BLACK,JP-220804-CHAMPION BLACK,1666975233DH1226,,146.000000,240,2022-08-05 10:50:41+00:00,2022-10-28 23:40:33+00:00,,,,,146.000000,0.000000,0E-10,2022-08-05,2022-09-23,1226,3,119.0,,,2.0,2,,1,22800.0,0.0
JP-220804-CHAMPION VEGAS GOLD,JP-220804-CHAMPION VEGAS GOLD,1666975233DH1227,,146.000000,240,2022-08-05 10:51:08+00:00,2022-10-28 23:40:33+00:00,,,,,146.000000,0.000000,0E-10,2022-08-05,2022-09-23,1227,3,119.0,,,2.0,2,,1,22800.0,0.0
SS23-Outbound Cap-Darkest Navy-OS-PO 38052,SS23-OUTBOUND CAP- PO 38052,1666975233DH1087,,302.000000,232,2022-08-05 10:54:15+00:00,2022-10-28 23:40:33+00:00,,,,,302.000000,0.000000,0E-10,2022-08-05,2022-10-30,1087,70,306.0,,,2.0,2,,1,22800.0,0.0
Sun Seeker Hat-Saltwater-ML- PO 38057,SS23-SUN SEEKER HAT- PO 38057,1666975233DH1084,,1102.000000,232,2022-08-05 10:54:30+00:00,2022-10-28 23:40:33+00:00,,,,,1102.000000,0.000000,0E-10,2022-08-05,2022-11-15,1084,70,505.0,,,3.0,2,,0,22800.0,0.0
Sun Seeker Hat-Dark Violet-ML- PO 38057,SS23-SUN SEEKER HAT- PO 38057,1666975233DH1083,,1102.000000,232,2022-08-05 10:54:45+00:00,2022-10-28 23:40:34+00:00,,,,,1102.000000,0.000000,0E-10,2022-08-05,2022-11-15,1083,70,504.0,,,3.0,2,,0,22800.0,0.0
Sun Seeker Hat-Black-Grass Mat-ML- PO 38057,SS23-SUN SEEKER HAT- PO 38057,1666975234DH1082,,1802.000000,232,2022-08-05 10:55:27+00:00,2022-10-28 23:40:34+00:00,,,,,1802.000000,0.000000,0E-10,2022-08-05,2022-11-15,1082,70,503.0,,,3.0,2,,0,22800.0,0.0
Shade Goddess Hat-Dark Violet-ML- PO 38056,SS23-SHADE GODDESS HAT- PO 38056,1666975234DH1079,,1902.000000,232,2022-08-05 10:55:44+00:00,2022-10-28 23:40:34+00:00,,,,,1902.000000,0.000000,0E-10,2022-08-05,2022-11-15,1079,70,506.0,,,3.0,2,,0,22800.0,0.0
Shade Goddess Hat-Saltwater-ML- PO 38056,SS23-SHADE GODDESS HAT- PO 38056,1666975234DH1081,,1902.000000,232,2022-08-05 10:56:01+00:00,2022-10-28 23:40:34+00:00,,,,,1902.000000,0.000000,0E-10,2022-08-05,2022-11-15,1081,70,508.0,,,3.0,2,,0,22800.0,0.0
Shade Goddess Hat-Opal-ML- PO 38056,SS23-SHADE GODDESS HAT- PO 38056,1666975234DH1080,,6502.000000,232,2022-08-05 10:56:23+00:00,2022-10-28 23:40:34+00:00,,,,,6502.000000,0.000000,0E-10,2022-08-05,2022-11-15,1080,70,507.0,,,3.0,2,,0,22800.0,0.0
Kids Clear Creek Boonie-Wild River-Royal-L- PO 38050,SS23-KIDS CLEAR CREEK BOONIE- PO 38050,1666975234DH1078,,1502.000000,232,2022-08-05 10:56:39+00:00,2022-10-31 07:50:55+00:00,,,,,1502.000000,0.000000,0E-10,2022-08-05,2022-10-30,1078,70,634.0,,,3.0,2,,1,22800.0,0.0
